code,parent
E02004094,UKF13
E02004093,UKF13
E02004092,UKF13
E02004091,UKF13
E02004090,UKF13
E02004098,UKF13
E02004035,UKF13
E02004032,UKF13
E02004033,UKF13
E02004030,UKF13
E02004031,UKF13
E02004038,UKF13
E02004039,UKF13
E02006827,UKF13
E02006920,UKF13
E02006872,UKF13
E02004087,UKF13
E02004086,UKF13
E02004085,UKF13
E02004084,UKF13
E02004083,UKF13
E02004082,UKF13
E02004081,UKF13
E02006919,UKF13
E02004068,UKF13
E02004069,UKF13
E02006828,UKF13
E02004126,UKF13
E02004124,UKF13
E02004125,UKF13
E02004122,UKF13
E02004123,UKF13
E02004120,UKF13
E02004121,UKF13
E02004128,UKF13
E02004076,UKF13
E02004077,UKF13
E02004074,UKF13
E02004075,UKF13
E02004072,UKF13
E02004073,UKF13
E02004070,UKF13
E02004071,UKF13
E02004078,UKF13
E02004044,UKF13
E02004043,UKF13
E02004040,UKF13
E02004041,UKF13
E02004104,UKF13
E02004102,UKF13
E02004103,UKF13
E02004100,UKF13
E02004118,UKF13
E02004119,UKF13
E02004029,UKF13
E02004036,UKF13
E02004037,UKF13
E02004034,UKF13
E02005387,UKF22
E02005386,UKF22
E02005385,UKF22
E02005384,UKF22
E02005383,UKF22
E02005382,UKF22
E02005381,UKF22
E02005380,UKF22
E02005389,UKF22
E02005388,UKF22
E02005406,UKF22
E02005404,UKF22
