code,parent
E00001433,E01000294
E00001229,E01000250
E00001382,E01000282
E00001483,E01000303
E00001333,E01000268
E00001282,E01000256
E00001434,E01000293
E00001230,E01000248
E00001383,E01000275
E00001484,E01000302
E00001334,E01000268
E00001283,E01000256
E00001435,E01000286
E00001231,E01000247
E00001384,E01000284
E00001485,E01000302
E00001335,E01000268
E00001284,E01000256
E00001436,E01000286
E00001232,E01000247
E00001385,E01000282
E00001486,E01000296
E00001336,E01000269
E00001285,E01000259
E00001437,E01000285
E00001233,E01000248
E00001386,E01000283
E00001487,E01000304
E00001337,E01000269
E00001286,E01000257
E00001438,E01000292
E00001234,E01000248
E00001387,E01000284
E00001488,E01000301
E00001338,E01000270
E00001288,E01000260
E00001583,E01000324
E00001439,E01000286
E00001235,E01000250
E00001236,E01000246
E00001237,E01000249
E00001238,E01000246
E00001239,E01000251
E00001240,E01000247
E00001241,E01000246
E00001242,E01000247
E00001243,E01000252
E00001244,E01000246
E00001245,E01000252
E00001246,E01000251
E00001247,E01000252
E00001248,E01000251
E00001249,E01000253
E00001250,E01000252
E00001251,E01000251
E00001252,E01000252
E00001253,E01000253
E00001254,E01000253
E00001255,E01000264
E00001256,E01000255
E00001257,E01000256
E00001258,E01000260
E00001259,E01000264
E00001260,E01000257
E00001261,E01000258
E00001262,E01000263
E00001263,E01000255
E00001265,E01000258
E00001266,E01000261
E00001267,E01000261
E00001268,E01000258
E00001269,E01000264
E00001270,E01000264
E00001271,E01000262
E00001272,E01000257
E00001273,E01000262
E00001274,E01000258
E00001275,E01000258
E00001276,E01000262
E00001277,E01000256
E00001278,E01000255
E00001279,E01000257
E00001289,E01000259
E00001290,E01000260
E00001291,E01000259
E00001292,E01000259
E00001293,E01000260
E00001294,E01000260
E00001295,E01000261
E00001296,E01000261
E00001297,E01000261
E00001298,E01000263
E00001299,E01000264
E00001300,E01000263
E00001301,E01000263
E00001302,E01000270
E00001303,E01000268
E00001304,E01000270
E00001305,E01000272
E00001306,E01000273
E00001307,E01000272
E00001308,E01000271
E00001309,E01000271
E00001310,E01000267
E00001311,E01000272
E00001312,E01000273
E00001313,E01000272
E00001314,E01000273
E00001315,E01000273
E00001316,E01000274
E00001317,E01000274
E00001318,E01000273
E00001319,E01000274
E00001320,E01000266
E00001321,E01000274
E00001322,E01000274
E00001323,E01000266
E00001324,E01000265
E00001325,E01000265
E00001326,E01000266
E00001327,E01000265
E00001328,E01000265
E00001329,E01000265
E00001330,E01000266
E00001339,E01000270
E00001489,E01000303
E00001584,E01000323
E00001440,E01000286
E00001441,E01000290
E00001442,E01000285
E00001443,E01000288
E00001388,E01000284
E00001444,E01000286
E00001389,E01000283
E00001445,E01000285
E00001390,E01000284
E00001391,E01000283
E00001392,E01000284
